,Engagements,Followers at Posting,Date,Day of Week,Day,Month,Time,Hour,Hour_bucket,Type,Description,unique_word_count,character_count,Tag_Number,Hashtag_Number,Tags,Hashtags
2008,680282,33811911,1/12/2019,6,12,1,22:57,22,8,Video,@mkg14 on the attack for the @hornets!,,38,2,0,"['@mkg14', '@hornets!']",[]
2009,745749,33811911,1/12/2019,6,12,1,22:30,22,8,Video,@swipathefox crosses into the lane for the lefty finish!,,56,1,0,['@swipathefox'],[]
2010,810043,33811911,1/12/2019,6,12,1,22:19,22,8,Video,@russwest44 in transition????,,29,1,0,['@russwest44'],[]
2011,680282,33811911,1/12/2019,6,12,1,21:56,21,8,Video,@kellyoubrejr extends for the @suns putback SLAM!,,49,2,0,"['@kellyoubrejr', '@suns']",[]
2012,680282,33811911,1/12/2019,6,12,1,21:20,21,8,Video,@jaytatum0 spins to the rack for the @celtics!,,46,2,0,"['@jaytatum0', '@celtics!']",[]
2013,1003512,33811911,1/12/2019,6,12,1,20:12,20,7,Video,@kyrieirving daps up a young fan on his way into halftime in Orlando! #ThisIsWhyWePlay,,86,1,1,['@kyrieirving'],['#ThisIsWhyWePlay']
2014,628481,33785524,1/12/2019,6,12,1,18:19,18,7,Video,@blakegriffin23 puts up 44p/8r/5a in @detroitpistons 109-104 W!,,63,2,0,"['@blakegriffin23', '@detroitpistons']",[]
2015,688962,33785524,1/12/2019,6,12,1,17:13,17,6,Video,@blakegriffin23 elevates for the SLAM in LA!,,44,1,0,['@blakegriffin23'],[]
2016,688962,33785524,1/12/2019,6,12,1,16:57,16,6,Video,@blakegriffin23 goes off for 26 in the first half of his return to LA!,,70,1,0,['@blakegriffin23'],[]
2017,297770,33785524,1/12/2019,6,12,1,16:46,16,6,Photo,"Coming off their 301 combined points on Thursday, the @spurs and @okcthunder match up again (8:00pm/et @nbatv)!",,111,3,0,"['@spurs', '@okcthunder', '@nbatv)!']",[]
2018,628481,33785524,1/12/2019,6,12,1,15:54,15,6,Video,@blakegriffin23 acknowledges the @staplescenterla crowd in his return!,,70,2,0,"['@blakegriffin23', '@staplescenterla']",[]
2019,694582,33785524,1/12/2019,6,12,1,14:12,14,5,Video,@blakegriffin23 greets fans at his return in LA! #ThisIsWhyWePlay,,65,1,1,['@blakegriffin23'],['#ThisIsWhyWePlay']
2020,323457,33785524,1/12/2019,6,12,1,13:35,13,5,Album,??? the NBA standings ahead of todayís action! ?,,48,0,0,[],[]
2021,639679,33785524,1/12/2019,6,12,1,12:01,12,5,Video,"As @blakegriffin23 returns to play the @laclippers for the first time (3:30pm/et NBA LP), we count down his TOP 5 PLAYS with LA!",,128,2,0,"['@blakegriffin23', '@laclippers']",[]
2022,467625,33785524,1/12/2019,6,12,1,1:33,1,1,Album,Swipe through to recap Fridayís nine games!,,43,0,0,[],[]
2023,600100,33785524,1/12/2019,6,12,1,1:03,1,1,Photo,Congrats to @stephencurry30 of the @warriors on moving up to 3rd on the all-time 3PM list! #ThisIsWhyWePlay,,107,2,1,"['@stephencurry30', '@warriors']",['#ThisIsWhyWePlay']
2024,941443,33785524,1/12/2019,6,12,1,0:01,0,1,Video,@lukadoncic (29p/12a/8r) becomes the youngest player since @kingjames (2004) to post 25p/10a!,,93,2,0,"['@lukadoncic', '@kingjames']",[]
2025,635361,33785524,1/11/2019,5,11,1,23:20,23,8,Video,?? @spidadmitchell climbs the ladder for the @utahjazz!,,55,2,0,"['@spidadmitchell', '@utahjazz!']",[]
2026,696982,33785524,1/11/2019,5,11,1,23:02,23,8,Video,@jharden13 becomes the first player in @nbahistory with a 40-pt triple-double in less than 30 minutes (43p/12a/10r in 29:34)!,,125,2,0,"['@jharden13', '@nbahistory']",[]
2027,635361,33785524,1/11/2019,5,11,1,22:26,22,8,Video,@lukadoncicís trey wins it for the @dallasmavs!,,47,2,0,"['@lukadoncicís', '@dallasmavs!']",[]
2028,343492,33785524,1/11/2019,5,11,1,22:14,22,8,Photo,@bensimmons records his 7th triple-double of the season for the @sixers with 23p/15a/10r. #TripleDoubleAlert,,108,2,1,"['@bensimmons', '@sixers']",['#TripleDoubleAlert']
2029,702186,33785524,1/11/2019,5,11,1,22:00,22,8,Video,Grandma Thompson meets @22wiggins! #ThisIsWhyWePlay,,51,1,1,['@22wiggins!'],['#ThisIsWhyWePlay']
2030,343492,33785524,1/11/2019,5,11,1,21:51,21,8,Photo,@jharden13 notches his sixth triple-double of the season for the @houstonrockets with 43p/12a/10r! #TripleDoubleAlert,,117,2,1,"['@jharden13', '@houstonrockets']",['#TripleDoubleAlert']
2031,343492,33785524,1/11/2019,5,11,1,21:32,21,8,Photo,@tomasatoransky notches his first career triple-double with 18p/12r/10a for the @washwizards!,,93,2,0,"['@tomasatoransky', '@washwizards!']",[]
2032,696505,33785524,1/11/2019,5,11,1,21:30,21,8,Video,@jimmybutler catches the oop in traffic!,,40,1,0,['@jimmybutler'],[]
2033,696505,33785524,1/11/2019,5,11,1,21:17,21,8,Video,@dsabonis11 rolls for the POSTER SLAM!,,38,1,0,['@dsabonis11'],[]
2034,696505,33785524,1/11/2019,5,11,1,20:59,20,7,Video,Take this letter! - @kevin_huerter,,34,1,0,['@kevin_huerter'],[]
2035,343492,33785524,1/11/2019,5,11,1,20:53,20,7,Photo,Congrats to @jharden13 of the @houstonrockets for moving up to 13th on the all-time 3PM list! #ThisIsWhyWePlay,,110,2,1,"['@jharden13', '@houstonrockets']",['#ThisIsWhyWePlay']
2036,696505,33785524,1/11/2019,5,11,1,20:39,20,7,Video,NOPE!! - @karltowns,,19,1,0,['@karltowns'],[]
2037,690152,33757252,1/11/2019,5,11,1,20:05,20,7,Video,@vicoladipo punches it home for the @pacers! (??: ESPN),,55,2,0,"['@vicoladipo', '@pacers!']",[]
2038,690152,33757252,1/11/2019,5,11,1,19:29,19,7,Video,"@zo on the defensive end! ...
??: LAKERS/JAZZ
?: 10:00pm/et
??: @nbaonespn",,74,2,0,"['@zo', '@nbaonespn']",[]
2039,642788,33757252,1/11/2019,5,11,1,17:36,17,6,Video,"@rudygobert27, the paint protector! #NBABreakdown
...
??: LAKERS/JAZZ
?: 10:00pm/et
??: @nbaonespn",,98,2,1,"['@rudygobert27,', '@nbaonespn']",['#NBABreakdown']
2040,327862,33757252,1/11/2019,5,11,1,12:34,12,5,Photo,@aldridge_121 puts up the first 50p game of 2019 & the 10th of the season! #ThisIsWhyWePlay ...who will be next?,,112,1,1,['@aldridge_121'],['#ThisIsWhyWePlay']
2041,307026,33757252,1/11/2019,5,11,1,11:31,11,4,Album,?? the stat leaders among #NBARooks ahead of tonightís action!,,62,0,1,[],['#NBARooks']
2042,708156,33757252,1/11/2019,5,11,1,2:26,2,1,Video,?? the top plays down the stretch as the @spurs & @okcthunder battle through double OT!,,87,2,0,"['@spurs', '@okcthunder']",[]
2043,651948,33757252,1/11/2019,5,11,1,2:04,2,1,Video,@aldridge_121 puts up a career-high 56 points with 9 boards and 4 blocks for the @spurs!,,88,2,0,"['@aldridge_121', '@spurs!']",[]
2044,290079,33757252,1/11/2019,5,11,1,1:47,1,1,Album,"The @spurs, @miamiheat, @nuggets and @sacramentokings are each victorious on Thursday!",,86,4,0,"['@spurs,', '@miamiheat,', '@nuggets', '@sacramentokings']",[]
2045,392697,33757252,1/11/2019,5,11,1,1:37,1,1,Photo,???? A new career-high 56 points for @aldridge_121! ????,,56,1,0,['@aldridge_121!'],[]
2046,651948,33757252,1/11/2019,5,11,1,0:48,0,1,Video,Career-high 56 points & the game ball for @aldridge_121 in THRILLING @spurs victory!,,84,2,0,"['@aldridge_121', '@spurs']",[]
2047,386467,33757252,1/11/2019,5,11,1,0:47,0,1,Photo,Congrats to @spurs Coach Gregg Popovich for moving up to 3rd on the all-time wins list!,,87,1,0,['@spurs'],[]
2048,351221,33757252,1/11/2019,5,11,1,0:00,0,1,Photo,@russwest44 notches his 13th triple-double of the season for the @okcthunder with 24p/21a/11r! #TripleDoubleAlert,,113,2,1,"['@russwest44', '@okcthunder']",['#TripleDoubleAlert']
2049,401422,33757252,1/10/2019,4,10,1,23:23,23,8,Photo,Nikola Jokic notches his 5th triple-double of the season for the @nuggets with 18p/14r/10a! #TripleDoubleAlert,,110,1,1,['@nuggets'],['#TripleDoubleAlert']
2050,763547,33757252,1/10/2019,4,10,1,23:05,23,8,Video,Nikola Jokic uses the window for assistance!,,44,0,0,[],[]
2051,690152,33757252,1/10/2019,4,10,1,22:53,22,8,Video,The @spurs go 10/10 from beyond the arc in the first half! (??: @nbaontnt),,74,2,0,"['@spurs', '@nbaontnt)']",[]
2052,829376,33757252,1/10/2019,4,10,1,22:31,22,8,Video,?? The Joker is unreal! ??,,26,0,0,[],[]
2053,690152,33757252,1/10/2019,4,10,1,21:54,21,8,Video,@demar_derozan goes baseline for the reverse!! (??: @nbaontnt),,62,2,0,"['@demar_derozan', '@nbaontnt)']",[]
2054,702199,33757252,1/10/2019,4,10,1,21:45,21,8,Video,Postgame assists from @dwyanewade! #OneLastDance,,48,1,1,['@dwyanewade!'],['#OneLastDance']
2055,533028,33757252,1/10/2019,4,10,1,21:32,21,8,Video,"The brotherhood... @dwyanewade & @gmb_chum12 exchange jerseys postgame, while @ud40 signs a jersey of his for @alhorford! #ThisIsWhyWePlay",,138,4,1,"['@dwyanewade', '@gmb_chum12', '@ud40', '@alhorford!']",['#ThisIsWhyWePlay']
2056,690152,33757252,1/10/2019,4,10,1,21:29,21,8,Video,?????? @russwest44 MOOD for @nbaontnt action!,,45,2,0,"['@russwest44', '@nbaontnt']",[]
2057,763547,33757252,1/10/2019,4,10,1,20:51,20,7,Video,Sup.,,4,0,0,[],[]
2058,690152,33757252,1/10/2019,4,10,1,20:09,20,7,Video,@therea1djones lets it fly! (??: @nbaontnt),,43,2,0,"['@therea1djones', '@nbaontnt)']",[]
2059,629566,33757252,1/10/2019,4,10,1,19:30,19,7,Video,@james16johnson_ punches it home for the @miamiheat! (??: @nbaontnt),,68,3,0,"['@james16johnson_', '@miamiheat!', '@nbaontnt)']",[]
2060,635373,33757252,1/10/2019,4,10,1,19:18,19,7,Video,@therea1djones is ready for GAMETIME on @NBAonTNT! ?,,52,2,0,"['@therea1djones', '@NBAonTNT!']",[]
2061,637599,33732572,1/10/2019,4,10,1,18:57,18,7,Video,"??@russwest44 is too fast! ??
...
??: THUNDER/SPURS
?: 9:30pm/et
??: @nbaontnt",,78,2,0,"['@russwest44', '@nbaontnt']",[]
2062,714711,33732572,1/10/2019,4,10,1,18:13,18,7,Video,"@kyrieirving hits the floor in Miami, as the @celtics look to win their 5th straight game! (7:00pm/et @nbaontnt)",,112,3,0,"['@kyrieirving', '@celtics', '@nbaontnt)']",[]
2063,539829,33732572,1/10/2019,4,10,1,16:07,16,6,Video,"Gimme that.... ahead of tonightís @miamiheat action (7:00pm/et @nbaontnt), we showcase @dwyanewadeís BEST BLOCKS! #OneLastDance",,127,3,1,"['@miamiheat', '@nbaontnt),', '@dwyanewadeís']",['#OneLastDance']
2064,317730,33732572,1/10/2019,4,10,1,14:20,14,5,Album,The second returns in @nbaallstar voting presented by @google... ?? ...make your vote count twice today! NBA.com/vote,,117,2,0,"['@nbaallstar', '@google...']",[]
2065,654253,33732572,1/10/2019,4,10,1,12:58,12,5,Video,"The @miamiheatís hustle sets up a bucket! #NBABreakdown
...
??: CELTICS/HEAT
?: 7:00pm/et
??: @nbaontnt",,103,2,1,"['@miamiheatís', '@nbaontnt']",['#NBABreakdown']
2066,651960,33732572,1/10/2019,4,10,1,1:22,1,1,Video,@kuz puts up a career-high 41 in 3Q of action for the @lakers!,,62,2,0,"['@kuz', '@lakers!']",[]
2067,451655,33732572,1/10/2019,4,10,1,1:21,1,1,Album,20 teams in action.. 10 winners Wednesday night!,,48,0,0,[],[]
2068,708169,33732572,1/10/2019,4,10,1,0:37,0,1,Video,@kuz with a new career-high 41 off the triple for the @lakers! (??: ESPN),,73,2,0,"['@kuz', '@lakers!']",[]
2069,589291,33732572,1/10/2019,4,10,1,0:13,0,1,Video,@zo to @javalemcgee to @zo to @javalemcgee ??,,45,4,0,"['@zo', '@javalemcgee', '@zo', '@javalemcgee']",[]
2070,690164,33732572,1/9/2019,3,9,1,23:39,23,8,Video,@zoís block sparks the @lakers break! (??: ESPN),,48,2,0,"['@zoís', '@lakers']",[]
2071,635384,33732572,1/9/2019,3,9,1,23:10,23,8,Video,@3jmccollum goes in & out into the floater for the @trailblazers!,,65,2,0,"['@3jmccollum', '@trailblazers!']",[]
2072,635384,33732572,1/9/2019,3,9,1,22:54,22,8,Video,@giannis_an34 puts up 27 and grabs career-high 21 boards to lead the @bucks in Houston!,,87,2,0,"['@giannis_an34', '@bucks']",[]
2073,690164,33732572,1/9/2019,3,9,1,22:32,22,8,Video,@giannis_an34 slips the dime to @thebledshow! (??: ESPN),,56,2,0,"['@giannis_an34', '@thebledshow!']",[]
2074,695793,33732572,1/9/2019,3,9,1,21:39,21,8,Video,"@blakegriffin23 making plays for the @detroitpistons! #NBABreakdown
...
??: PISTONS/LAKERS
?: 10:30pm/et
??: ESPN",,113,2,1,"['@blakegriffin23', '@detroitpistons!']",['#NBABreakdown']
2075,756582,33732572,1/9/2019,3,9,1,21:04,21,8,Video,?? @antdavis23 with the handles!,,32,1,0,['@antdavis23'],[]
2076,635384,33732572,1/9/2019,3,9,1,20:41,20,7,Video,@antdavis23 protects the paints for the @pelicansnba!,,53,2,0,"['@antdavis23', '@pelicansnba!']",[]
2077,763560,33732572,1/9/2019,3,9,1,20:26,20,7,Video,What a shot!,,12,0,0,[],[]
2078,702212,33732572,1/9/2019,3,9,1,19:59,19,7,Video,A trip well worth it! @giannis_an34 #ThisIsWhyWePlay,,52,1,1,['@giannis_an34'],['#ThisIsWhyWePlay']
2079,635396,33704658,1/9/2019,3,9,1,19:46,19,7,Video,@bensimmons sets up @joelembiid for the SLAM!,,45,2,0,"['@bensimmons', '@joelembiid']",[]
2080,584745,33704658,1/9/2019,3,9,1,19:18,19,7,Video,Decemberís #KiaPOTM @jharden13 & @giannis_an34 get loose for tonightís @houstonrockets vs. @bucks action on ESPN (8pm/et).,,122,4,1,"['@jharden13', '@giannis_an34', '@houstonrockets', '@bucks']",['#KiaPOTM']
2081,705154,33704658,1/9/2019,3,9,1,18:20,18,7,Video,"@jharden13 & @giannis_an34, critical pieces to their teams offenses. #NBABreakdown ...
??: BUCKS/ROCKETS
?: 8:00pm/et
??: ESPN",,126,2,1,"['@jharden13', '@giannis_an34,']",['#NBABreakdown']
2082,492786,33704658,1/9/2019,3,9,1,16:44,16,6,Video,The reigning #KiaPOTM go head-to-head as @jharden13 & the @houstonrockets host @giannis_an34 & the @bucks (8:00pm/et @nbaonespn)!,,129,5,1,"['@jharden13', '@houstonrockets', '@giannis_an34', '@bucks', '@nbaonespn)!']",['#KiaPOTM']
2083,264966,33704658,1/9/2019,3,9,1,14:17,14,5,Album,@jharden13 looks to continue his scoring tear for the @houstonrockets (8:00pm/et @nbaonespn)!,,93,3,0,"['@jharden13', '@houstonrockets', '@nbaonespn)!']",[]
2084,253363,33704658,1/9/2019,3,9,1,11:46,11,4,Photo,Tonightís marquee matchup features @giannis_an34 & the @bucks visiting @jharden13 & the @houstonrockets on ESPN.... who ya got?,,127,4,0,"['@giannis_an34', '@bucks', '@jharden13', '@houstonrockets']",[]
2085,776333,33704658,1/9/2019,3,9,1,3:18,3,2,Video,The first of many. ?????? (repost @timberwolves),,48,1,0,['@timberwolves)'],[]
2086,416108,33704658,1/9/2019,3,9,1,1:25,1,1,Album,Swipe through to recap Tuesdayís eight games!,,45,0,0,[],[]
2087,635396,33704658,1/8/2019,2,8,1,23:35,23,8,Video,@kellyoubrejrís putback SLAM seals the @suns W!,,47,2,0,"['@kellyoubrejrís', '@suns']",[]
2088,696543,33704658,1/8/2019,2,8,1,23:11,23,8,Video,The @timberwolves celebrate Coach Ryan Saundersí first NBA W!,,61,1,0,['@timberwolves'],[]
2089,677523,33704658,1/8/2019,2,8,1,23:00,23,8,Video,@stephencurry30 sets up @flyght5 for the SLAM! (??: @nbatv),,59,3,0,"['@stephencurry30', '@flyght5', '@nbatv)']",[]
2090,391496,33704658,1/8/2019,2,8,1,22:42,22,8,Photo,Nikola Jokic notches his 4th triple-double of the season for the @nuggets with 29p/11r/10a! #TripleDoubleAlert,,110,1,1,['@nuggets'],['#TripleDoubleAlert']
2091,696543,33704658,1/8/2019,2,8,1,22:28,22,8,Video,@swipathefox hustles back for the chasedown!,,44,1,0,['@swipathefox'],[]
2092,690177,33704658,1/8/2019,2,8,1,22:11,22,8,Video,?? @dwyanewade to @bam1of1!,,27,2,0,"['@dwyanewade', '@bam1of1!']",[]
2093,635396,33704658,1/8/2019,2,8,1,22:09,22,8,Video,Kawhiís steal sets up the @raptors transition for @sergeibaka SLAM!,,67,2,0,"['@raptors', '@sergeibaka']",[]
2094,701481,33704658,1/8/2019,2,8,1,21:59,21,8,Video,?? ???? @mannypacquiao visited with the @laclippers ahead of  #FilipinoHeritageNight! #NBACelebRow ?,,100,2,2,"['@mannypacquiao', '@laclippers']","['#FilipinoHeritageNight!', '#NBACelebRow']"
2095,763574,33704658,1/8/2019,2,8,1,20:12,20,7,Video,Toronto shows love for Vince Carter!,,36,0,0,[],[]
2096,635396,33704658,1/8/2019,2,8,1,20:05,20,7,Video,@jcollins20_ rolls for the @atlhawks SLAM!,,42,2,0,"['@jcollins20_', '@atlhawks']",[]
2097,612044,33677778,1/8/2019,2,8,1,15:39,15,6,Video,"Ahead of tonightís @warriors action (10:30pm/et @nbatv), we showcase one of @easymoneysniperís signature moves, the one-legged fadeaway!",,136,3,0,"['@warriors', '@nbatv),', '@easymoneysniperís']",[]
2098,440480,33677778,1/8/2019,2,8,1,0:38,0,1,Album,Swipe through to recap Mondayís eight games!,,44,0,0,[],[]
2099,714727,33677778,1/8/2019,2,8,1,0:01,0,1,Video,@swipathefox to the rack!!,,26,1,0,['@swipathefox'],[]
2100,635408,33677778,1/7/2019,1,7,1,22:29,22,8,Video,@lukadoncic steps back for the @dallasmavs triple!,,50,2,0,"['@lukadoncic', '@dallasmavs']",[]
2101,829421,33677778,1/7/2019,1,7,1,22:20,22,8,Video,3??6?? x ??,,11,0,0,[],[]
2102,635408,33677778,1/7/2019,1,7,1,22:10,22,8,Video,@jhartís runner beats the halftime buzzer for the @lakers!,,58,2,0,"['@jhartís', '@lakers!']",[]
2103,635408,33677778,1/7/2019,1,7,1,21:33,21,8,Video,@fchwpo taps it on point to @gmb_chum12!,,40,2,0,"['@fchwpo', '@gmb_chum12!']",[]
2104,764111,33677778,1/7/2019,1,7,1,21:20,21,8,Video,@jharden13 goes behind his back into the triple!,,48,1,0,['@jharden13'],[]
2105,702237,33677778,1/7/2019,1,7,1,20:34,20,7,Video,The Holidays gets together & @justholla7 gets an assist from his niece! #ThisIsWhyWePlay,,88,1,1,['@justholla7'],['#ThisIsWhyWePlay']
2106,390952,33677778,1/7/2019,1,7,1,19:10,19,7,Photo,The 13th edition of the #NBAChinaGames will feature the @lakers and @brooklynnets!,,82,2,1,"['@lakers', '@brooklynnets!']",['#NBAChinaGames']
2107,640602,33648617,1/7/2019,1,7,1,19:03,19,7,Video,@dwyanewade or @jordanclarksons.. who had your fave assist of the week? #StateFarmAssists,,89,2,1,"['@dwyanewade', '@jordanclarksons..']",['#StateFarmAssists']
2108,643515,33648617,1/7/2019,1,7,1,18:25,18,7,Video,"Averaging 18.8 PPG, 10 RPG & 7.5 APG on the season, Western Conference Player of the Week Nikola Jokic gets loose for @nuggets League Pass action in Houston (8pm/et).",,166,1,0,['@nuggets'],[]
2109,313453,33648617,1/7/2019,1,7,1,11:34,11,4,Album,?? the NBA stat leaders ahead of Week 13ís action!,,50,0,0,[],[]
2110,264349,33648617,1/7/2019,1,7,1,10:11,10,4,Photo,"The only player in @nbahistory with 10 consecutive games of 35+ points and 5+ assists, @jharden13 looks to continue his streak as the @houstonrockets visit the @nuggets (8:00pm/et NBA LP)!",,188,4,0,"['@nbahistory', '@jharden13', '@houstonrockets', '@nuggets']",[]
2111,424157,33648617,1/6/2019,0,6,1,23:01,23,8,Album,14 teams in action Sunday!,,26,0,0,[],[]
2112,745830,33648617,1/6/2019,0,6,1,22:40,22,8,Video,"@_kw15 was on fire, even after the final buzzer!",,48,1,0,['@_kw15'],[]
2113,680356,33648617,1/6/2019,0,6,1,21:40,21,8,Video,@delonwright splits the defense for the @raptors!,,49,2,0,"['@delonwright', '@raptors!']",[]
2114,817604,33648617,1/6/2019,0,6,1,21:25,21,8,Video,Jamal Crawford up to his olí tricks!,,36,0,0,[],[]
2115,680356,33648617,1/6/2019,0,6,1,21:23,21,8,Video,@coryjoseph keeps his dribble alive to get the @pacers bucket!,,62,2,0,"['@coryjoseph', '@pacers']",[]
2116,350319,33648617,1/6/2019,0,6,1,20:10,20,7,Photo,"@dwyanewade joins elite company... just the third player in @nbahistory with at least 20,000 points, 5,000 assists, 4,000 rebounds, 1,500 steals, 800 blocks and 500 three point field goals made! #OneLastDance",,208,2,1,"['@dwyanewade', '@nbahistory']",['#OneLastDance']
2117,633676,33616808,1/6/2019,0,6,1,18:48,18,7,Video,@dwyanewade tosses it up to @therea1djones on the break! #OneLastDance,,70,2,1,"['@dwyanewade', '@therea1djones']",['#OneLastDance']
2118,700323,33616808,1/6/2019,0,6,1,18:46,18,7,Video,Vince Carter congratulates @dwyanewade on his successful 16-year career! #ThisIsWhyWePlay #OneLastDance,,103,1,2,['@dwyanewade'],"['#ThisIsWhyWePlay', '#OneLastDance']"
2119,688308,33616808,1/6/2019,0,6,1,17:16,17,6,Video,"?? the @pacers rotate on defense! #NBABreakdown
...
??: PACERS/RAPTORS
?: 7:30pm/et
??: @nbatv",,94,2,1,"['@pacers', '@nbatv']",['#NBABreakdown']
2120,689037,33616808,1/6/2019,0,6,1,17:00,17,6,Video,@karltowns hustles in for the PUTBACK SLAM!,,43,1,0,['@karltowns'],[]
2121,628549,33616808,1/6/2019,0,6,1,16:42,16,6,Video,@karltowns punches it home for the @timberwolves!,,49,2,0,"['@karltowns', '@timberwolves!']",[]
2122,628549,33616808,1/6/2019,0,6,1,16:36,16,6,Video,"@therealmobamba with the SWAT, @tharealjsimms with the SLAM!",,60,2,0,"['@therealmobamba', '@tharealjsimms']",[]
2123,354443,33616808,1/6/2019,0,6,1,15:50,15,6,Photo,"Last night in Sacramento, the @sacramentokings (20) and @warriors (21) combined for the most three-pointers made in a game with 41!",,131,2,0,"['@sacramentokings', '@warriors']",[]
2124,292901,33616808,1/6/2019,0,6,1,11:47,11,4,Photo,The ???? @pacers visit the @raptors (7:30pm/et @nbatv) tonight!,,63,3,0,"['@pacers', '@raptors', '@nbatv)']",[]
2125,433691,33616808,1/6/2019,0,6,1,0:47,0,1,Album,Swipe through to recap Saturdayís NBA action!,,45,0,0,[],[]
2126,698118,33616808,1/6/2019,0,6,1,0:27,0,1,Video,@swipathefox hangs in the lane for the @sacramentokings!,,56,2,0,"['@swipathefox', '@sacramentokings!']",[]
